latitude,longitude,altitude,geometry,@id,amenity,created_by,disused,note,fee,wheelchair,changing_table,female,male,name,opening_hours,operator,layer,access,charge,payment:coins,toilets:disposal,toilets:wheelchair,unisex,opening_hours:covid19,wheelchair:description,level,toilets:access,fixme,addr:city,addr:housename,addr:postcode,payment:apple_pay,payment:cash,payment:google_pay,payment:paywave,wheelchair:description:en,addr:street,description,source:description,source:male,supervised,source,capacity,verified,designation,check_date:wheelchair,mapillary,survey:date,toilets:scheme,indoor,disabled,addr:housenumber,toilets:handwashing,fee:note,fee:amount,drinking_water,toilets:position,location,changing_table:location,gender,toilets,level:ref,toilets:num_chambers,toilets:paper_supplied,toilets:supervised,addr:unit,child,building,contact:phone,payment:credit_cards,covered,natural
51.5034852,-0.175276,,Point,node/3922715852,toilets,,,,yes,,,,,,Mo-Su 05:00-00:00,,,,0.20£,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51.5513638,-0.0992444,,Point,node/3974548723,toilets,,,,yes,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,gps+mapnoter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51.6025463,-0.1332927,,Point,node/3979329866,toilets,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51.602498,-0.1335891,,Point,node/3979329868,toilets,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51.510489,-0.036375,,Point,node/4055643986,toilets,,,,,,,yes,yes,,,Limehouse Basin Marina,,customers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,seated,,,,,,,,,,,,,,,
51.6018818,-0.0675271,,Point,node/4081574329,toilets,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51.4666235,0.0696354,,Point,node/4085377275,toilets,,,,no,,,yes,,,,Oxleas Wood Cafe,,permissive,,,flush,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,seated,,,,,,,,,,,,,,,
51.4666718,0.0698147,,Point,node/4085377281,toilets,,,,no,,,,yes,,,Oxleas Wood Cafe,,permissive,,,flush,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,seated;urinal,,,,,,,,,,,,,,,
51.5211445,-0.2092594,,Point,node/4107669709,toilets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,underground,,,,,,,,,,,,,,
51.4931985,-0.0359248,,Point,node/4130240424,toilets,,,,,,,yes,yes,,,,,customers,,,flush,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,seated;urinal,,,,,,,,,,,,,,,
51.4936197,-0.0332387,,Point,node/4155735358,toilets,,,,no,,,yes,yes,,,South Dock Marina,,customers,,,flush,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,
51.5816988,-0.0613732,,Point,node/4184217427,toilets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51.3433355,-0.2912365,,Point,node/4200886795,toilets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51.4473762,-0.3495194,,Point,node/4211154680,toilets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51.348342,-0.3171962,,Point,node/4222314594,toilets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51.5036583,-0.113509,,Point,node/4274551602,toilets,,,,no,,,no,yes,Waterloo Station,24/7,,,,,,,,,,,1,,,London,London Waterloo Station,SE1 8SW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51.3585347,-0.2287484,,Point,node/4281624003,toilets,,,,no,yes,yes,,,,,,,permissive,,,flush,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51.4702767,-0.4561901,,Point,node/4309664236,toilets,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51.4710119,-0.4583976,,Point,node/4309664258,toilets,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51.4682058,-0.2283266,,Point,node/4319635796,toilets,,,for bus drivers only,,,,,,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51.4488221,-0.0745675,,Point,node/4320730261,toilets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51.5784544,-0.3175406,,Point,node/4323353590,toilets,,,,,,,,,,Mo-Su 05:00-00:50,London Underground,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51.5841857,-0.1770955,,Point,node/4327904610,toilets,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51.4711808,-0.4587433,,Point,node/4329936966,toilets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51.5082525,-0.1247442,,Point,node/4329962757,toilets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51.5507332,-0.3153061,,Point,node/4334058023,toilets,,,,,,,,,,,TfL,,private,,,,,yes,,,,,,,,,,,,,,,"To access these toilets, call a telephone number displayed on the wall of the building to ask for the code.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51.5593437,-0.0119992,,Point,node/4341841990,toilets,,,,no,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51.4676179,-0.186839,,Point,node/4360230742,toilets,,,,,,,,,,,,,customers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51.5047023,-0.0232172,,Point,node/4367679255,toilets,,,,,,,,,,Mo-Fr 10:00-18:00,,,,,,,,,,,,,,,,,,,,,,,,,,,gps+mapnoter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51.6483279,-0.0590157,,Point,node/4381895537,toilets,,,,,yes,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51.6479651,-0.0472381,,Point,node/4381895538,toilets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51.6073567,-0.0214996,,Point,node/4381901961,toilets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51.5609762,0.1629174,,Point,node/4393353463,toilets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,gps+mapnoter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51.479855,0.1848361,,Point,node/4413996314,toilets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,gps+mapnoter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51.4022832,-0.3426643,,Point,node/4427677262,toilets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51.4656157,-0.0595013,,Point,node/4438342675,toilets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51.5413835,-0.1462842,,Point,node/4440565084,toilets,,,,,,,yes,,,,Camden Market,,permissive,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51.5413747,-0.1463063,,Point,node/4440565085,toilets,,,,,,,,yes,,,Camden Market,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51.5413676,-0.1463293,,Point,node/4440565086,toilets,,,,,,yes,,,,,Camden Market,,,,,,,yes,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51.609469,-0.1884185,,Point,node/4455788939,toilets,,,,,,,,,,,,,customers,,,,,,,,,,,,,,,,,,,,Platform 1 (Northbound),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51.5886311,-0.0599434,,Point,node/4457179028,toilets,,,,no,yes,no,yes,yes,,,,,customers,,,,,no,,,0,,,,,,,,,,,,Platform 2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51.4949828,-0.1247996,,Point,node/4457814508,toilets,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51.6511532,-0.0811172,,Point,node/4464099626,toilets,,,,no,yes,,yes,yes,,,,,yes,,,,yes,,,,,,,,,,,,,,,,,,,,gps+mapnoter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51.5269979,-0.0133074,,Point,node/4478049875,toilets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,gps+mapnoter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51.5225235,-0.1628621,,Point,node/4491414089,toilets,,,This is the ladies and disabled toilets and also unisex baby change.,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51.5532008,-0.0257241,,Point,node/4524942689,toilets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51.4542705,-0.1941035,,Point,node/4566694745,toilets,,,,,yes,,,,,,,1,,,,,yes,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51.4540587,-0.191205,,Point,node/4567026607,toilets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51.4573286,-0.1901989,,Point,node/4567026608,toilets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51.4468812,-0.1806844,,Point,node/4567034574,toilets,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51.4436413,-0.2085566,,Point,node/4567034575,toilets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51.4497744,-0.2419556,,Point,node/4567035489,toilets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51.4392309,-0.2457868,,Point,node/4567035490,toilets,,,,,,,,,,,Asda,,customers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51.4408691,-0.2391446,,Point,node/4567035491,toilets,,,,,,,,,cemetery toilets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51.4314102,-0.1458924,,Point,node/4567035492,toilets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51.6030786,-0.2632249,,Point,node/4579912550,toilets,,,,,,,,,,,,,yes,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51.5358031,-0.1235315,,Point,node/4579990529,toilets,,,,no,yes,yes,,,,,Waitrose,,customers,,,flush,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51.5240516,-0.1231764,,Point,node/4579990530,toilets,,,,no,designated,,,,,,,,customers,,,,,,,,-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51.5414247,-0.0763021,,Point,node/4612002370,toilets,,,,,,,,,,,,,yes,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51.420709,-0.2047659,,Point,node/4621757869,toilets,,,,,yes,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51.5225894,-0.1637331,,Point,node/4628761925,toilets,,,,30p,,,,yes,,,,,customers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51.5941691,-0.1089291,,Point,node/4656901789,toilets,,,,,yes,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51.6306218,-0.1793341,,Point,node/4664432362,toilets,,,,no,,,no,yes,,,,,customers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51.6305819,-0.1790417,,Point,node/4664432363,toilets,,,,no,,,yes,no,,,,,customers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51.5589092,-0.2815796,,Point,node/4697353378,toilets,,,,,,yes,,,,"Mo-Fr 08:30-20:00,Sa-Su 09:00-17:00",,,permissive,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,dedicated_room,,,,,,,,,,,,,
51.5033948,-0.0953394,,Point,node/4706665125,toilets,,,,no,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,
51.6503697,-0.1940091,,Point,node/4706953989,toilets,,,,,,,,,,,,,customers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51.5861807,-0.220031,,Point,node/4720960083,toilets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,gps+mapnoter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51.4209287,-0.2046139,,Point,node/4737758545,toilets,,,,,yes,,,,,"Mo-Fr 09:30-19:00; Th 09:30-20:00; Sa 09:00-18:00; Su,PH 11:00-17:00",,,,,,,yes,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51.6524435,-0.0908226,,Point,node/4742451106,toilets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51.4219314,-0.2002116,,Point,node/4799258126,toilets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51.5068781,-0.0676531,,Point,node/4811523921,toilets,,,,,,,,,,,Waitrose,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51.5068543,-0.0727647,,Point,node/4815428300,toilets,,,,no,,,,,,,,,yes,,,flush,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51.4817591,0.0013783,,Point,node/4838748453,toilets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51.4461108,-0.0856549,,Point,node/4847771921,toilets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51.4431274,-0.1520857,,Point,node/4849778022,toilets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51.5667344,-0.1463356,,Point,node/4851412025,toilets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51.5667074,-0.1468413,,Point,node/4851421021,toilets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51.496184,-0.1088642,,Point,node/4863526002,toilets,,,,no,,,,yes,,,,,yes,,,flush,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51.4961824,-0.1083251,,Point,node/4863526003,toilets,,,,no,,,yes,,,,,,yes,,,flush,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51.4186423,-0.3056176,,Point,node/4902669770,toilets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51.5043142,-0.0900486,,Point,node/4954395594,toilets,,,,,,,,yes,,,,,customers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51.4899188,-0.2118165,,Point,node/4970696521,toilets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51.5387013,0.0212274,,Point,node/4974949722,toilets,,,,,yes,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51.6055074,-0.1848349,,Point,node/5023986922,toilets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51.5127644,-0.3023976,,Point,node/5037491463,toilets,,,,no,designated,yes,,,,,,,yes,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51.5126904,-0.302394,,Point,node/5037491489,toilets,,,,no,yes,,,,,,,,yes,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51.601055,-0.1926495,,Point,node/5061630776,toilets,,,,no,,,,,,,London Underground,,customers,,,,,,,,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51.5409112,0.2149637,,Point,node/5078803318,toilets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51.4708912,0.076605,,Point,node/5082630954,toilets,,,,no,,no,yes,,,,,,private,,,chemical,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51.3216712,-0.2022389,,Point,node/5092782340,toilets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51.562466,-0.3515925,,Point,node/5101927589,toilets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51.4947197,-0.1828038,,Point,node/5109300712,toilets,,,,yes,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51.532504,-0.1273606,,Point,node/5149207432,toilets,,,"in the corner beyond boots, disabled loo is in slightly different place",,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,survey,,,,,,,,,yes,,,,,,,,,both,,,,,,,,,,,,
51.4994992,-0.1191955,,Point,node/5184195871,toilets,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51.3669068,-0.0024819,,Point,node/5221290060,toilets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51.5854209,-0.0542886,,Point,node/5222968781,toilets,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51.5854176,-0.0541008,,Point,node/5222968784,toilets,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51.3761761,-0.09298,,Point,node/5223718252,toilets,,,,,,,,,,,,,,,,,,,,"On platform 2, outside waiting room. RADAR Key, but toilet not yet checked.",,,"locate more exactly on platform 2, in relation to cafe.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51.5089832,-0.187824,,Point,node/5229697621,toilets,,,,,,,,,,,,,yes,,,flush,,yes,,,,,,,,,,,,,,,Children's Toilet ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51.3562928,-0.4640302,,Point,node/5235997585,toilets,,,,,yes,,,,Bus Museum,,,,,,,,,,,"At far corner from entrance to Bus building, behind trolleybus. Building has ramped entrance, wide aisles and level floor.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51.3550952,-0.4646471,,Point,node/5235997587,toilets,,,,,yes,,,,Vickers Building,,,,,,,,yes,,,Entrance opposite Vimy Pavilion,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51.3541957,-0.4653847,,Point,node/5235997588,toilets,,,,,yes,,,,Jackson Shed,,,,,,,,yes,,,Signposted entrance has narrow doorway. Wider access through Grand Prix exhibition area (via exit or entrance).,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51.3545341,-0.464336,,Point,node/5235997590,toilets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51.3758825,-0.0142209,,Point,node/5260192173,toilets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51.4621493,-0.0125573,,Point,node/5261647721,toilets,,,,no,yes,yes,,,,,,,,,,,yes,,,Unisex Accessible toilets via RADAR key as well as (?inaccessible for wheelchair users) separate ladies / gents. NO Changing Places toilet.,,,,,,,,,,,,Molesworth Street Lewisham,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,
51.5312595,-0.1245645,,Point,node/5262929022,toilets,,,,yes,,,yes,yes,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51.5258272,-0.0878417,,Point,node/5277698895,toilets,,,,,,,,,,,,-1,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51.5059262,-0.1320697,,Point,node/5296052589,toilets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51.5077721,-0.109912,,Point,node/5300643105,toilets,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51.5082516,-0.1092228,,Point,node/5304712302,toilets,,,,,,,,,First Floor In Between Shops,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51.5051488,-0.0220934,,Point,node/5313673129,toilets,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,,,,,,,,,,
51.4701865,-0.4504312,,Point,node/5349696328,toilets,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51.61787,-0.1854819,,Point,node/5382831954,toilets,,,,no,no,no,,,,,,,customers,,,flush,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51.5646628,-0.0238435,,Point,node/5405291324,toilets,,,"toilets happen to be upstairs, but are open to the public",no,no,,,,,,Kukoolala Cafe,,,,,,,yes,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51.5464437,-0.0740211,,Point,node/5438701444,toilets,,,,no,yes,no,,,,,,,permissive,,,flush,no,yes,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,yes,,,,,,,,,,3,yes,,,,,,,,
51.5464559,-0.0740801,,Point,node/5502892901,toilets,,,,no,,,,,,,,,permissive,,,flush,yes,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,yes,no,,,,,,,
51.5359146,-0.2109713,,Point,node/5503897889,toilets,,,,,,,,,,,,,customers,,,flush,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51.5970831,0.0317576,,Point,node/5535361621,toilets,,,,no,,no,,,,,,,no,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51.4633918,-0.3014611,,Point,node/5539667077,toilets,,,,,,,,yes,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51.463388,-0.3015154,,Point,node/5539667078,toilets,,,,,,,yes,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51.4633905,-0.3014874,,Point,node/5539667079,toilets,,,,,yes,,,,,,,,,,,,,yes,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51.59021,-0.1425277,,Point,node/5551893121,toilets,,,,,,,,,,Mo-Su 09:00-18:00,Harringey council,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51.5042057,-0.1084676,,Point,node/5573989327,toilets,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51.5041792,-0.1084162,,Point,node/5573989328,toilets,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51.4821817,-0.296267,,Point,node/5584749375,toilets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51.3799348,-0.3526893,,Point,node/5679385378,toilets,,,"Only marked ""this facility is open when the station is staffed""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51.3294445,-0.4121466,,Point,node/5679807381,toilets,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51.3267674,-0.4442965,,Point,node/5680159422,toilets,,,,,,,,,Gothic Tower,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51.3303762,-0.4215883,,Point,node/5680159515,toilets,,,,,,,,,,,,,customers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51.5876901,0.0805672,,Point,node/5684579965,toilets,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
